8.21259302986126,1.562249951101549e-06,0.040029599456131174,0
6.346389713319573,4.687305517523428e-06,0.04020719272050235,1
5.863429688288172,7.812361083945307e-06,0.04056221977900966,2
4.9861337008381295,1.0937416650367183e-05,0.041094330262809294,3
4.6095182335224125,1.406247221678906e-05,0.04180299904309637,4
4.288957450713745,1.718752778321094e-05,0.0426875267493431,5
3.9461056706873148,2.0312583349632818e-05,0.043747040459493874,6
3.880864938559437,2.34376389160547e-05,0.04498049456143365,7
3.8538652583850737,2.6562694482476573e-05,0.04638667178488041,8
3.7978425567511307,2.9687750048898457e-05,0.047964184402684136,9
3.9094284536743573,3.124692944723826e-05,0.049711475600346784,10
3.7706028666469145,3.12285073438509e-05,0.05162682101240906,11
3.50670920414148,3.119168394328232e-05,0.05370833042419201,12
3.2908434723722477,3.11365041091736e-05,0.05595394963720938,13
3.2521180526418334,3.106303506965271e-05,0.058361462496415606,14
3.1283880778685065,3.097136633542749e-05,0.060928493077280474,15
2.943501549904072,3.086160959072996e-05,0.0636525080305423,16
3.0066129621621727,3.0733898557246674e-05,0.06653081908231649,17
3.003573074279774,3.0588388831199774e-05,0.06956058568709819,18
2.9824662780439533,3.0425257693776265e-05,0.07273881783103539,19
3.127014192777711,3.0244703895138784e-05,0.07606237898271535,20
3.014233624803732,3.0046947412278783e-05,0.07952798918854062,21
3.0010448682571034,2.9832229181008364e-05,0.08313222830964487,22
3.083678922519236,2.960081080241779e-05,0.08687153939716101,23
3.113111857330138,2.935297422415402e-05,0.09074223220249879,24
3.1732138359699276,2.908902139691132e-05,0.09474048681917284,25
3.2056917100508895,2.8809273906550793e-05,0.09886235745259196,26
3.302678973118577,2.8514072582297677e-05,0.10310377631408098,27
3.3269160078311204,2.8203777081493592e-05,0.10746055763529587,28
3.2960951740338147,2.787876545140855e-05,0.11192840179907312,29
3.318908579806515,2.7539433668649875e-05,0.11650289958263253,30
3.3072778419571613,2.7186195156724464e-05,0.12117953650894747,31
3.2162264595881296,2.6819480282347318e-05,0.12595369730198874,32
3.0655462318981015,2.6439735831104323e-05,0.1308206704414455,33
2.9516089797486282,2.6047424463114532e-05,0.13577565281242526,34
2.893545478328024,2.5643024149348674e-05,0.1408137544455508,35
2.834186379740791,2.522702758929603e-05,0.14593000334276754,36
2.7492446192297795,2.479994161068584e-05,0.15111935038410518,37
2.7367630962542076,2.4362286551995174e-05,0.15637667431055277,38
2.694997704893902,2.3914595628497877e-05,0.16169678677811794,39
2.7022199887427294,2.3457414282622187e-05,0.16707443747810147,40
2.7078597317125177,2.299129951941515e-05,0.17250431931851387,41
2.7376340451527117,2.2516819227915956e-05,0.17798107366153518,42
2.7344949310738196,2.203455148927173e-05,0.18349929561184616,43
2.742289356262043,2.1545083872434664e-05,0.18905353935060432,44
2.8466604106541546,2.1049012718298916e-05,0.19463832350981294,45
2.910867809231895,2.0546942413151795e-05,0.20024813658176363,46
2.908870720401258,2.003948465232238e-05,0.20587744235823843,47
2.8964599119565566,1.952725769492427e-05,0.21152068539406807,48
2.860526042485644,1.9010885610602365e-05,0.21717229648969405,49
2.81370254138625,1.8490997519200688e-05,0.22282669818729173,50
2.796349134630024,1.79682268242758e-05,0.22847831027504995,51
2.7619310143280504,1.7443210441392853e-05,0.234121555294164,52
2.7283598996836633,1.6916588022141855e-05,0.23975086404312068,53
2.824248690333,1.6389001174820663e-05,0.24536068107381623,54
2.9016049025238493,1.586109268273412e-05,0.25094547017412566,55
2.848648417492001,1.5333505721061918e-05,0.25649971983146386,56
2.726981213748201,1.4806883073248212e-05,0.262017948671993,57
2.688762036847695,1.4281866347869496e-05,0.267494710870071,58
2.7009555399205913,1.3759095196932853e-05,0.2729246015226277,59
2.673879330540619,1.323920653655907e-05,0.27830226198314545,60
2.6595020071413913,1.2722833770998142e-05,0.28362238515000276,61
2.684458545121665,1.2210606020923668e-05,0.2888797207039401,62
2.74122793699057,1.1703147356946518e-05,0.29406908028949513,63
2.833502304057987,1.1201076039280814e-05,0.29918534263526736,64
2.8899616554782197,1.0705003764488794e-05,0.30422345860802597,65
2.9876293274408385,1.0215534920223379e-05,0.30917845619555845,66
3.048422542820614,9.733265848874375e-06,0.3140454454134703,67
3.053176019473232,9.25878412101734e-06,0.31881962313100337,68
3.0748046380739296,8.792667819549353e-06,0.3234962778111436,69
3.0822434484068393,8.33548483538407e-06,0.32807079416034374,70
3.065191375793807,7.887792175564052e-06,0.3325386576832512,71
3.0628982871177355,7.450135284633524e-06,0.3368954591379816,72
3.0559583767973004,7.023047380098175e-06,0.341136898887502,73
3.0501474197821463,6.6070488027818404e-06,0.3452587911428575,74
3.0536488234827224,6.202646382871347e-06,0.3492570680940302,75
3.0378853186519863,5.810332822421911e-06,0.35312778392439054,76
3.0301395315109922,5.43058609507571e-06,0.35686711870472887,77
3.0296451627445085,5.063868863724447e-06,0.36047138216307156,78
3.0488109069520006,4.710627916826098e-06,0.3639370173265373,79
3.0987759969524435,4.371293624061896e-06,0.3672606040316284,80
3.163428438316029,4.046279411997059e-06,0.3704388622995275,81
3.2144667243380973,3.7359812603844493e-06,0.37346865557304093,82
3.253600836012136,3.4407772197240186e-06,0.37634699381199777,83
3.2641754253405764,3.1610269506666446e-06,0.3790710364440664,84
3.2678182337904724,2.897071285822874e-06,0.38163809516804276,85
3.264688691344234,2.6492318145111386e-06,0.3840456366068918,86
3.2621603580575917,2.4178104909504634e-06,0.3862912848078775,87
3.257046337465982,2.203089266375871e-06,0.38837282358735054,88
3.257136187822178,2.005329745524263e-06,0.3902881987178407,89
3.2570957943140018,1.8247728679092482e-06,0.39203551995533653,90
3.257068628437319,1.6616386142735605e-06,0.3936130629047407,91
3.2563471369561903,1.5161257385763714e-06,0.3950192707216135,92
3.2596439535638178,1.3884115258421387e-06,0.39625275564861673,93
3.2580625447490985,1.2786515761662338e-06,0.3973123003850487,94
3.254568779557562,1.1869796151401065e-06,0.39819685928817466,95
3.250412293615755,1.1135073309272952e-06,0.39890555940515116,96
3.253098754781917,1.0583242381885605e-06,0.3994377013345224,97
3.252623744891853,1.0214975690221068e-06,0.39979275991645535,98
3.253493176457892,1.0030721910516042e-06,0.3999703847509922,99
